"distance","right_censored","ID"
4662.55052446251,1,5921
5405.51054203054,1,5921
5405.51054203054,1,5921
5405.51054203054,1,5921
579.379731737136,1,5936
579.379731737136,1,5936
579.379731737136,1,5936
579.379731737136,1,5936
579.379731737136,1,5936
579.379731737136,1,5936
812.055127807559,0,5945
812.055127807559,0,5945
776.74742476548,1,5979
776.74742476548,1,5979
776.74742476548,1,5979
786.436444184332,1,5985
1867.72874106148,1,6004
543.22734866057,1,6004
543.22734866057,1,6004
1754.14986931798,1,6004
1754.14986931798,1,6004
1754.14986931798,1,6004
1808.89790084122,1,6004
1867.72874106148,1,6004
2329.4162204252,1,6004
2329.4162204252,1,6004
2318.4569810674,1,6004
2318.4569810674,1,6004
2502.4107761577,1,6004
2502.4107761577,1,6004
2502.4107761577,1,6004
2502.4107761577,1,6004
2443.39036935086,1,6004
2443.39036935086,1,6004
4226.83895606283,1,6004
4208.66813981143,1,6004
4208.66813981143,1,6004
4208.66813981143,1,6004
821.209823708699,1,6093
905.133511370332,1,6097
905.133511370332,1,6097
905.133511370332,1,6097
905.133511370332,1,6097
905.133511370332,1,6097
580.329539327151,0,6279
580.329539327151,0,6279
580.329539327151,0,6279
580.329539327151,0,6279
580.329539327151,0,6279
580.329539327151,0,6279
655.971816302737,0,6279
655.971816302737,0,6279
1193.54495664752,0,6279
560.635873255589,0,7116
560.635873255589,0,7116
191.366485228077,0,7121
191.366485228077,0,7121
1058.14782664147,1,7269
1555.94896758879,0,7327
1955.29859774064,0,7327
1955.29859774064,0,7327
1955.29859774064,0,7327
1182.82557148577,0,7327
1555.94896758879,0,7327
2457.36538697191,0,7327
2457.36538697191,0,7327
2457.36538697191,0,7327
566.444605804409,0,7328
812.360595949265,0,7328
812.360595949265,0,7328
812.360595949265,0,7328
1179.26819602046,0,7920
1179.26819602046,0,7920
920.012442948898,0,8056
920.012442948898,0,8056
976.298669634047,0,8056
841.242209778181,0,8056
672.08130260981,0,8056
672.08130260981,0,8056
630.261456940548,0,8056
630.261456940548,0,8056
479.591961849122,0,8056
479.591961849122,0,8056
479.591961849122,0,8056
737.03765440299,0,8056
736.996939933255,0,8056
537.033868214434,0,8056
537.033868214434,0,8056
1025.63141380697,0,8566
824.252801303142,0,9479
824.252801303142,0,9479
632.010699343929,1,9487
1144.32443848035,0,9500
903.743343566881,0,9507
903.790633482815,0,9507
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
1227.96502567571,1,9527
624.26516760848,1,9
383.601411957969,1,669
383.601411957969,1,669
383.601411957969,1,669
668.746699300602,0,1709
1212.46672925878,1,1935
197.242299412346,1,1937
845.476455226983,0,2689
1061.13403547787,0,2689
624.846600229391,0,2689
624.846600229391,0,2689
14992.2911689145,0,2695
388.90820712769,0,2696
163.23872717016,1,2697
859.580803644686,1,2856
667.951747403176,0,2878
970.120428999048,1,3778
1313.3755212844,0,3783
898.704527314454,0,3783
898.704527314454,0,3783
898.704527314454,0,3783
897.76803539909,0,3783
1423.94187603715,0,3783
784.56177778951,0,4523
784.56177778951,0,4523
784.56177778951,0,4523
784.56177778951,0,4523
946.006034130976,0,4523
946.006034130976,0,4523
946.006034130976,0,4523
971.890109075296,1,4531
971.890109075296,1,4531
1312.38008821297,0,4721
1312.38008821297,0,4721
1312.38008821297,0,4721
1312.38008821297,0,4721
1312.38008821297,0,4721
1312.38008821297,0,4721
609.207744488232,0,4730
609.207744488232,0,4730
609.207744488232,0,4730
609.207744488232,0,4730
609.207744488232,0,4730
609.207744488232,0,4730
969.977852300415,0,4740
969.977852300415,0,4740
969.977852300415,0,4740
969.977852300415,0,4740
668.341916665111,0,4751
668.341916665111,0,4751
668.341916665111,0,4751
237.36204491297,0,4751
237.36204491297,0,4751
237.36204491297,0,4751
237.36204491297,0,4751
1135.95779049515,0,4791
599.091304369839,0,4849
599.091304369839,0,4849
599.137737687744,0,4849
892.33873115834,0,4871
892.33873115834,0,4871
941.583292557865,0,4958
941.583292557865,0,4958
941.583292557865,0,4958
1612.44665440001,1,4969
297.090685824798,1,4969
1479.01556583001,1,4969
1565.94081174812,1,4969
1451.38466633976,1,4969
752.247520212367,1,4974
752.247520212367,1,4974
752.247520212367,1,4974
752.247520212367,1,4974
752.247520212367,1,4974
752.247520212367,1,4974
649.383575561637,1,4974
649.383575561637,1,4974
1246.01523092591,0,4983
1347.9373894886,0,4984
1347.9373894886,0,4984
1347.9373894886,0,4984
1347.9373894886,0,4984
1347.9373894886,0,4984
635.694825148643,1,4990
635.694825148643,1,4990
635.694825148643,1,4990
635.694825148643,1,4990
635.694825148643,1,4990
549.412741730368,1,4996
549.412741730368,1,4996
549.378904107504,1,4996
549.378904107504,1,4996
881.204190008115,1,5003
881.204190008115,1,5003
965.549718654113,1,5003
806.87665065967,1,5003
806.87665065967,1,5003
806.87665065967,1,5003
806.87665065967,1,5003
806.87665065967,1,5003
806.87665065967,1,5003
1103.61867154725,0,5177
1160.04006839564,0,5177
1103.61867154725,0,5177
1160.04006839564,0,5177
1192.80180656606,0,5177
1192.80180656606,0,5177
1192.80180656606,0,5177
1192.80180656606,0,5177
852.524415666155,1,5178
578.557644711031,0,5186
578.557644711031,0,5186
578.557644711031,0,5186
578.557644711031,0,5186
578.557644711031,0,5186
1067.05860584109,1,5192
1067.05860584109,1,5192
1067.05860584109,1,5192
1180.16063714815,1,5192
1180.16063714815,1,5192
1180.16063714815,1,5192
896.075382026327,1,5192
896.075382026327,1,5192
959.841872289146,1,5192
959.841872289146,1,5192
959.841872289146,1,5192
959.841872289146,1,5192
1140.70884217067,1,5192
1140.70884217067,1,5192
1140.70884217067,1,5192
1224.07552050206,1,5192
1224.07552050206,1,5192
1224.07552050206,1,5192
1224.07552050206,1,5192
1224.07552050206,1,5192
1322.06269360736,1,5192
1322.06269360736,1,5192
1322.06269360736,1,5192
1322.06269360736,1,5192
1481.95177819712,1,5192
1481.95177819712,1,5192
1481.95177819712,1,5192
1481.95177819712,1,5192
2577.23439950227,1,5192
2577.23439950227,1,5192
2577.23439950227,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
2605.9421096936,1,5192
799.569401820598,1,5232
922.215010318148,0,5233
922.215010318148,0,5233
906.874107189882,1,5240
845.20136895116,0,5243
845.20136895116,0,5243
845.20136895116,0,5243
769.6502648352,1,5247
769.6502648352,1,5247
1979.33779283257,0,5250
679.905630402644,1,5251
679.905630402644,1,5251
679.905630402644,1,5251
726.519504568994,1,5252
1160.50134763388,1,5252
1160.50134763388,1,5252
1160.50134763388,1,5252
810.910099221163,0,5254
859.920163191345,0,5285
753.598223235128,0,5285
778.725321875267,0,5285
778.725321875267,0,5285
778.725321875267,0,5285
159.386614897097,1,5286
168.9508585638,1,5286
168.9508585638,1,5286
168.9508585638,1,5286
534.403393506493,0,5407
749.098096410954,1,5477
168.617875395197,1,5616
168.617875395197,1,5616
1076.05566272937,0,6183
1076.05566272937,0,6183
1076.05566272937,0,6183
1076.05566272937,0,6183
594.961489443841,0,6183
594.961489443841,0,6183
594.961489443841,0,6183
594.961489443841,0,6183
594.961489443841,0,6183
462.383788754787,0,6183
462.383788754787,0,6183
390.200458280309,0,6183
1289.44765781449,0,6183
1289.44765781449,0,6183
2096.56079199677,0,6199
2096.56079199677,0,6199
1981.78667735085,0,6199
1630.81792991785,0,6199
1630.81792991785,0,6199
1630.81792991785,0,6199
1404.33727735988,0,6199
1404.33727735988,0,6199
1146.91880092768,0,6199
1146.91880092768,0,6199
1146.91880092768,0,6199
1146.91880092768,0,6199
449.905738138061,0,6199
449.905738138061,0,6199
1459.32502895992,0,6199
1459.32502895992,0,6199
1242.28715171859,0,6200
1204.11888046246,0,6200
1204.11888046246,0,6200
1182.56108993717,0,6200
1182.56108993717,0,6200
1182.56108993717,0,6200
1182.56108993717,0,6200
579.306782211725,0,6201
579.306782211725,0,6201
579.306782211725,0,6201
579.306782211725,0,6201
1680.49934396343,0,6204
960.784601026522,1,6208
986.659935962599,1,6227
986.659935962599,1,6227
986.659935962599,1,6227
986.659935962599,1,6227
986.659935962599,1,6227
839.476975829206,1,6228
839.476975829206,1,6228
839.476975829206,1,6228
839.476975829206,1,6228
1022.92402036192,0,6229
1022.92402036192,0,6229
1022.92402036192,0,6229
1022.92402036192,0,6229
819.674236984667,1,6244
157.90734720269,1,6244
319.542835684128,1,6244
319.542835684128,1,6244
304.927106085227,1,6250
359.770000071412,1,6256
359.770000071412,1,6256
359.770000071412,1,6256
964.265719691583,1,6260
964.265719691583,1,6260
964.265719691583,1,6260
964.265719691583,1,6260
964.265719691583,1,6260
879.55483125066,0,6266
641.0482712966,0,6266
641.0482712966,0,6266
641.0482712966,0,6266
726.561439177609,0,6266
845.752468503273,0,6266
829.454214415294,0,6266
678.976323961741,1,6278
678.976323961741,1,6278
761.505109137915,1,6281
453.328718756831,1,6283
453.328718756831,1,6283
624.750142819448,0,6297
624.750142819448,0,6297
624.750142819448,0,6297
358.023346381322,0,6297
358.023346381322,0,6297
358.023346381322,0,6297
358.023346381322,0,6297
352.306097339559,0,6297
286.082441905432,0,6297
286.082441905432,0,6297
286.082441905432,0,6297
359.009225832676,0,6297
574.436134617695,0,6297
574.436134617695,0,6297
574.436134617695,0,6297
574.436134617695,0,6297
574.436134617695,0,6297
877.598636064833,1,6348
877.598636064833,1,6348
877.598636064833,1,6348
877.598636064833,1,6348
272.617322104069,1,6353
272.617322104069,1,6353
272.617322104069,1,6353
760.700073430687,0,6359
760.700073430687,0,6359
1189.28986057191,0,6359
1189.28986057191,0,6359
777.789345629783,0,6359
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
1451.0765804064,0,6370
758.491779757391,0,6403
904.665440289716,1,6407
394.053150898854,1,6407
