3.0,6.0,9.0,13.0,25.0,26.0,17.0,21.0,23.0,16.0,13.0,7.0,10.0,6.0,6.0,8.0,18.0,36.0,27.0,26.0,43.0,41.0,42.0,35.0,25.0,22.0,16.0,14.0,31.0,28.0,34.0,16.0,12.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,9.0,10.0,7.0,17.0,6.0,1.0,7.0,10.0,6.0,5.0,17.0,24.0,26.0,18.0,12.0,9.0,10.0,7.0,8.0,5.0,5.0,15.0,26.0,24.0,16.0,13.0,17.0,8.0,3.0,5.0,5.0,5.0,9.0,6.0,3.0,3.0,15.0,13.0,10.0,13.0,16.0,8.0,7.0,7.0,6.0,6.0,14.0,9.0,3.0,8.0,7.0,2.0,3.0,2.0,4.0,3.0,4.0,7.0,6.0,7.0,11.0,26.0,13.0,3.0,7.0,10.0,1.0,3.0,11.0,19.0,25.0,16.0,11.0,12.0,17.0,31.0,19.0,17.0,7.0,7.0,4.0,11.0,17.0,4.0,8.0,1.0,1.0,5.0,4.0,2.0,0.0,1.0,2.0,4.0,4.0,5.0,10.0,4.0,8.0,6.0,3.0,3.0,3.0,5.0,7.0,6.0,13.0,16.0,22.0,29.0,16.0,20.0,11.0,11.0,18.0,46.0,39.0,24.0,15.0,4.0,7.0,14.0,9.0,6.0,4.0,1.0,3.0,3.0,009
2.0,3.0,4.0,8.0,3.0,2.0,6.0,10.0,11.0,17.0,13.0,22.0,29.0,31.0,63.0,53.0,85.0,64.0,54.0,51.0,74.0,62.0,59.0,68.0,63.0,47.0,45.0,68.0,78.0,87.0,74.0,77.0,79.0,74.0,63.0,48.0,45.0,35.0,26.0,37.0,29.0,16.0,24.0,30.0,26.0,12.0,13.0,13.0,7.0,6.0,12.0,19.0,17.0,18.0,17.0,8.0,11.0,19.0,17.0,13.0,14.0,14.0,31.0,31.0,16.0,31.0,39.0,25.0,17.0,12.0,14.0,15.0,14.0,5.0,12.0,10.0,6.0,6.0,9.0,9.0,5.0,2.0,5.0,10.0,11.0,2.0,2.0,5.0,11.0,7.0,20.0,24.0,27.0,21.0,26.0,16.0,21.0,27.0,15.0,22.0,20.0,18.0,7.0,5.0,19.0,25.0,11.0,7.0,4.0,17.0,21.0,14.0,21.0,30.0,17.0,12.0,7.0,19.0,24.0,15.0,16.0,11.0,15.0,22.0,32.0,30.0,37.0,33.0,37.0,30.0,34.0,45.0,30.0,33.0,37.0,34.0,38.0,33.0,21.0,28.0,25.0,32.0,40.0,55.0,44.0,37.0,39.0,36.0,21.0,22.0,21.0,26.0,41.0,30.0,29.0,12.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,010
2.0,1.0,3.0,5.0,4.0,9.0,4.0,11.0,6.0,9.0,21.0,34.0,30.0,24.0,37.0,27.0,25.0,15.0,6.0,21.0,18.0,16.0,25.0,12.0,7.0,2.0,7.0,7.0,11.0,11.0,5.0,0.0,1.0,0.0,0.0,8.0,23.0,8.0,1.0,3.0,4.0,16.0,13.0,15.0,16.0,13.0,20.0,29.0,20.0,38.0,35.0,23.0,10.0,8.0,5.0,18.0,27.0,11.0,5.0,8.0,18.0,24.0,17.0,21.0,23.0,18.0,29.0,10.0,14.0,14.0,18.0,20.0,17.0,11.0,19.0,9.0,11.0,14.0,14.0,6.0,3.0,4.0,8.0,22.0,22.0,5.0,8.0,8.0,16.0,10.0,13.0,2.0,4.0,3.0,11.0,2.0,11.0,8.0,6.0,9.0,10.0,11.0,19.0,12.0,12.0,23.0,29.0,19.0,11.0,10.0,15.0,6.0,11.0,14.0,23.0,14.0,10.0,13.0,21.0,19.0,11.0,20.0,20.0,38.0,46.0,30.0,9.0,15.0,15.0,12.0,15.0,18.0,2.0,9.0,3.0,4.0,6.0,6.0,8.0,7.0,4.0,3.0,3.0,20.0,16.0,6.0,7.0,0.0,4.0,19.0,11.0,11.0,10.0,6.0,3.0,3.0,7.0,5.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,011
3.0,1.0,7.0,8.0,8.0,4.0,2.0,10.0,9.0,16.0,7.0,5.0,18.0,19.0,21.0,17.0,38.0,41.0,26.0,37.0,13.0,21.0,21.0,19.0,3.0,8.0,7.0,10.0,10.0,3.0,3.0,0.0,1.0,4.0,1.0,18.0,15.0,6.0,5.0,11.0,7.0,10.0,3.0,11.0,11.0,3.0,7.0,7.0,8.0,13.0,10.0,17.0,5.0,10.0,7.0,18.0,10.0,2.0,3.0,4.0,1.0,3.0,7.0,1.0,8.0,7.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,16.0,16.0,12.0,6.0,10.0,10.0,17.0,7.0,10.0,10.0,8.0,5.0,3.0,7.0,4.0,7.0,13.0,7.0,7.0,6.0,8.0,11.0,6.0,11.0,12.0,14.0,7.0,6.0,4.0,0.0,1.0,0.0,4.0,14.0,14.0,7.0,15.0,10.0,17.0,13.0,16.0,14.0,16.0,17.0,21.0,17.0,8.0,1.0,0.0,3.0,3.0,4.0,2.0,10.0,8.0,8.0,9.0,5.0,11.0,17.0,11.0,11.0,2.0,5.0,6.0,6.0,15.0,15.0,11.0,18.0,23.0,19.0,14.0,20.0,11.0,4.0,9.0,7.0,10.0,6.0,3.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,012
2.0,4.0,12.0,13.0,16.0,25.0,29.0,26.0,36.0,30.0,33.0,40.0,45.0,34.0,26.0,22.0,25.0,25.0,30.0,21.0,19.0,16.0,13.0,9.0,14.0,11.0,12.0,4.0,9.0,20.0,7.0,2.0,1.0,4.0,5.0,4.0,5.0,9.0,4.0,5.0,5.0,9.0,20.0,26.0,21.0,21.0,23.0,11.0,8.0,6.0,18.0,18.0,17.0,25.0,32.0,53.0,63.0,45.0,41.0,33.0,21.0,16.0,13.0,15.0,11.0,19.0,18.0,19.0,10.0,9.0,16.0,27.0,33.0,22.0,25.0,17.0,29.0,21.0,30.0,33.0,21.0,24.0,40.0,50.0,55.0,54.0,38.0,39.0,23.0,18.0,26.0,26.0,35.0,35.0,34.0,32.0,48.0,70.0,66.0,50.0,60.0,41.0,47.0,74.0,82.0,83.0,55.0,53.0,39.0,26.0,34.0,36.0,24.0,26.0,12.0,9.0,12.0,22.0,16.0,24.0,18.0,14.0,5.0,6.0,4.0,8.0,6.0,8.0,5.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,15.0,14.0,7.0,5.0,5.0,3.0,3.0,5.0,11.0,39.0,31.0,28.0,21.0,15.0,20.0,43.0,17.0,13.0,7.0,9.0,4.0,1.0,2.0,1.0,6.0,12.0,3.0,3.0,0.0,0.0,2.0,1.0,013
2.0,1.0,3.0,4.0,4.0,2.0,0.0,6.0,18.0,22.0,15.0,19.0,16.0,18.0,17.0,25.0,19.0,16.0,25.0,23.0,16.0,20.0,22.0,14.0,6.0,3.0,15.0,21.0,40.0,53.0,25.0,20.0,10.0,14.0,11.0,12.0,15.0,11.0,10.0,16.0,20.0,22.0,16.0,15.0,10.0,8.0,8.0,3.0,0.0,4.0,12.0,22.0,31.0,11.0,11.0,24.0,24.0,21.0,17.0,18.0,16.0,23.0,19.0,5.0,12.0,12.0,21.0,38.0,31.0,20.0,20.0,30.0,18.0,11.0,19.0,24.0,14.0,18.0,13.0,16.0,14.0,16.0,14.0,14.0,6.0,2.0,13.0,23.0,13.0,6.0,12.0,16.0,11.0,28.0,21.0,18.0,20.0,9.0,8.0,6.0,21.0,25.0,17.0,16.0,18.0,15.0,7.0,10.0,3.0,11.0,16.0,13.0,7.0,2.0,1.0,3.0,3.0,8.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,7.0,2.0,3.0,7.0,4.0,2.0,4.0,8.0,6.0,0.0,8.0,6.0,6.0,5.0,10.0,10.0,8.0,6.0,0.0,5.0,11.0,20.0,11.0,6.0,6.0,4.0,5.0,6.0,9.0,9.0,8.0,7.0,014
2.0,2.0,4.0,3.0,3.0,6.0,12.0,17.0,6.0,18.0,14.0,22.0,22.0,21.0,32.0,44.0,50.0,73.0,57.0,65.0,33.0,40.0,48.0,62.0,59.0,62.0,42.0,20.0,21.0,23.0,34.0,22.0,16.0,6.0,12.0,2.0,4.0,8.0,6.0,11.0,6.0,6.0,3.0,17.0,8.0,8.0,17.0,17.0,7.0,6.0,7.0,18.0,9.0,15.0,17.0,13.0,10.0,14.0,8.0,6.0,4.0,13.0,16.0,7.0,3.0,4.0,6.0,1.0,7.0,6.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,12.0,12.0,24.0,14.0,15.0,14.0,42.0,27.0,22.0,26.0,22.0,28.0,18.0,23.0,20.0,23.0,20.0,12.0,3.0,12.0,10.0,7.0,8.0,13.0,16.0,10.0,14.0,20.0,15.0,5.0,7.0,3.0,5.0,9.0,4.0,7.0,10.0,8.0,4.0,3.0,12.0,10.0,9.0,3.0,14.0,5.0,2.0,6.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,4.0,12.0,12.0,13.0,20.0,18.0,8.0,6.0,7.0,6.0,1.0,14.0,13.0,6.0,12.0,5.0,14.0,14.0,6.0,8.0,11.0,10.0,3.0,10.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,015
2.0,1.0,3.0,4.0,3.0,1.0,1.0,13.0,41.0,53.0,24.0,35.0,43.0,46.0,74.0,58.0,43.0,58.0,76.0,106.0,109.0,116.0,125.0,121.0,94.0,79.0,97.0,70.0,110.0,80.0,63.0,48.0,38.0,31.0,34.0,23.0,26.0,38.0,26.0,15.0,14.0,15.0,29.0,27.0,11.0,11.0,17.0,23.0,14.0,12.0,12.0,17.0,21.0,36.0,52.0,42.0,38.0,19.0,18.0,18.0,11.0,19.0,15.0,10.0,8.0,6.0,12.0,5.0,2.0,6.0,2.0,3.0,5.0,2.0,4.0,11.0,14.0,37.0,35.0,38.0,34.0,61.0,49.0,48.0,62.0,57.0,77.0,79.0,52.0,46.0,69.0,73.0,47.0,41.0,31.0,40.0,38.0,35.0,37.0,41.0,39.0,33.0,28.0,13.0,5.0,5.0,5.0,4.0,4.0,6.0,12.0,4.0,1.0,1.0,5.0,2.0,3.0,13.0,9.0,6.0,3.0,11.0,5.0,7.0,8.0,9.0,9.0,11.0,11.0,15.0,11.0,8.0,4.0,9.0,5.0,4.0,11.0,9.0,1.0,4.0,8.0,9.0,12.0,26.0,16.0,14.0,14.0,45.0,58.0,37.0,40.0,53.0,43.0,26.0,12.0,23.0,21.0,16.0,21.0,5.0,20.0,13.0,28.0,29.0,27.0,47.0,41.0,40.0,016
2.0,1.0,4.0,5.0,5.0,15.0,16.0,14.0,16.0,16.0,16.0,21.0,17.0,32.0,31.0,32.0,35.0,37.0,32.0,29.0,40.0,30.0,32.0,32.0,24.0,22.0,17.0,17.0,9.0,18.0,27.0,14.0,23.0,12.0,16.0,8.0,10.0,4.0,0.0,2.0,5.0,11.0,11.0,11.0,4.0,3.0,6.0,7.0,8.0,5.0,11.0,16.0,34.0,37.0,23.0,14.0,4.0,8.0,6.0,6.0,18.0,12.0,8.0,14.0,14.0,10.0,5.0,10.0,8.0,3.0,2.0,13.0,9.0,5.0,11.0,13.0,7.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,14.0,6.0,8.0,13.0,8.0,16.0,22.0,17.0,19.0,21.0,13.0,14.0,12.0,17.0,29.0,18.0,43.0,42.0,25.0,25.0,26.0,29.0,18.0,26.0,21.0,17.0,18.0,9.0,7.0,6.0,4.0,4.0,6.0,14.0,5.0,3.0,2.0,12.0,5.0,2.0,3.0,0.0,1.0,4.0,5.0,2.0,3.0,5.0,5.0,11.0,10.0,6.0,7.0,4.0,8.0,7.0,8.0,10.0,6.0,14.0,12.0,15.0,16.0,22.0,24.0,18.0,12.0,18.0,19.0,6.0,7.0,7.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,017
2.0,3.0,9.0,4.0,18.0,19.0,14.0,26.0,23.0,24.0,33.0,61.0,37.0,34.0,44.0,43.0,33.0,26.0,18.0,26.0,37.0,23.0,17.0,18.0,14.0,15.0,14.0,14.0,18.0,23.0,29.0,20.0,9.0,1.0,3.0,6.0,4.0,3.0,1.0,5.0,8.0,11.0,7.0,10.0,5.0,10.0,16.0,19.0,8.0,2.0,10.0,7.0,11.0,7.0,9.0,5.0,2.0,1.0,1.0,2.0,5.0,7.0,5.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,4.0,8.0,3.0,1.0,3.0,15.0,24.0,24.0,15.0,15.0,19.0,11.0,8.0,4.0,6.0,11.0,10.0,12.0,15.0,12.0,12.0,11.0,10.0,6.0,5.0,13.0,4.0,4.0,3.0,4.0,1.0,6.0,9.0,11.0,3.0,2.0,7.0,12.0,11.0,13.0,19.0,17.0,9.0,10.0,7.0,12.0,16.0,5.0,17.0,23.0,18.0,17.0,10.0,13.0,5.0,1.0,2.0,4.0,7.0,4.0,8.0,3.0,4.0,10.0,7.0,5.0,4.0,6.0,5.0,4.0,11.0,13.0,14.0,17.0,13.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,4.0,0.0,5.0,2.0,2.0,3.0,1.0,018
